sample_id,class_name,severity,trial,method,iou,dice,device
sample_021,bus,mild,0,center_color,0.242676,0.390570,cpu
sample_021,bus,mild,0,robust_superpixel,0.479587,0.648271,cpu
sample_021,bus,mild,0,repaired_superpixel,0.295779,0.456527,cpu
sample_021,bus,mild,0,sam_noisy_prompt,0.922345,0.959604,cuda
sample_021,bus,mild,0,sam_repaired_prompt,0.770255,0.870219,cuda
sample_021,bus,mild,0,sam_score_selected_prompt,0.922345,0.959604,cuda
sample_021,bus,mild,0,sam_oracle_best_prompt,0.922345,0.959604,cuda
sample_021,bus,mild,1,center_color,0.664072,0.798129,cpu
sample_021,bus,mild,1,robust_superpixel,0.666116,0.799603,cpu
sample_021,bus,mild,1,repaired_superpixel,0.660103,0.795255,cpu
sample_021,bus,mild,1,sam_noisy_prompt,0.921508,0.959151,cuda
sample_021,bus,mild,1,sam_repaired_prompt,0.897432,0.945944,cuda
sample_021,bus,mild,1,sam_score_selected_prompt,0.897432,0.945944,cuda
sample_021,bus,mild,1,sam_oracle_best_prompt,0.921508,0.959151,cuda
sample_021,bus,moderate,0,center_color,0.651107,0.788692,cpu
sample_021,bus,moderate,0,robust_superpixel,0.647773,0.786240,cpu
sample_021,bus,moderate,0,repaired_superpixel,0.580435,0.734525,cpu
sample_021,bus,moderate,0,sam_noisy_prompt,0.756777,0.861552,cuda
sample_021,bus,moderate,0,sam_repaired_prompt,0.755707,0.860858,cuda
sample_021,bus,moderate,0,sam_score_selected_prompt,0.756777,0.861552,cuda
sample_021,bus,moderate,0,sam_oracle_best_prompt,0.756777,0.861552,cuda
sample_021,bus,moderate,1,center_color,0.546046,0.706377,cpu
sample_021,bus,moderate,1,robust_superpixel,0.545398,0.705835,cpu
sample_021,bus,moderate,1,repaired_superpixel,0.561279,0.718999,cpu
sample_021,bus,moderate,1,sam_noisy_prompt,0.753312,0.859302,cuda
sample_021,bus,moderate,1,sam_repaired_prompt,0.742657,0.852327,cuda
sample_021,bus,moderate,1,sam_score_selected_prompt,0.753312,0.859302,cuda
sample_021,bus,moderate,1,sam_oracle_best_prompt,0.753312,0.859302,cuda
sample_022,diningtable,clean,0,center_color,0.728587,0.842986,cpu
sample_022,diningtable,clean,0,robust_superpixel,0.750588,0.857527,cpu
sample_022,diningtable,clean,0,repaired_superpixel,0.751041,0.857822,cpu
sample_022,diningtable,clean,0,sam_noisy_prompt,0.527721,0.690861,cuda
sample_022,diningtable,clean,0,sam_repaired_prompt,0.548179,0.708160,cuda
sample_022,diningtable,clean,0,sam_score_selected_prompt,0.527721,0.690861,cuda
sample_022,diningtable,clean,0,sam_oracle_best_prompt,0.548179,0.708160,cuda
sample_022,diningtable,mild,0,center_color,0.663595,0.797784,cpu
sample_022,diningtable,mild,0,robust_superpixel,0.710103,0.830480,cpu
sample_022,diningtable,mild,0,repaired_superpixel,0.651961,0.789318,cpu
sample_022,diningtable,mild,0,sam_noisy_prompt,0.527493,0.690665,cuda
sample_022,diningtable,mild,0,sam_repaired_prompt,0.202375,0.336626,cuda
sample_022,diningtable,mild,0,sam_score_selected_prompt,0.527493,0.690665,cuda
sample_022,diningtable,mild,0,sam_oracle_best_prompt,0.527493,0.690665,cuda
sample_022,diningtable,mild,1,center_color,0.675301,0.806185,cpu
sample_022,diningtable,mild,1,robust_superpixel,0.712240,0.831939,cpu
sample_022,diningtable,mild,1,repaired_superpixel,0.494615,0.661863,cpu
sample_022,diningtable,mild,1,sam_noisy_prompt,0.535915,0.697845,cuda
sample_022,diningtable,mild,1,sam_repaired_prompt,0.140040,0.245676,cuda
sample_022,diningtable,mild,1,sam_score_selected_prompt,0.535915,0.697845,cuda
sample_022,diningtable,mild,1,sam_oracle_best_prompt,0.535915,0.697845,cuda
sample_022,diningtable,moderate,0,center_color,0.537200,0.698933,cpu
sample_022,diningtable,moderate,0,robust_superpixel,0.550982,0.710494,cpu
sample_022,diningtable,moderate,0,repaired_superpixel,0.536640,0.698459,cpu
sample_022,diningtable,moderate,0,sam_noisy_prompt,0.305431,0.467938,cuda
sample_022,diningtable,moderate,0,sam_repaired_prompt,0.380103,0.550833,cuda
sample_022,diningtable,moderate,0,sam_score_selected_prompt,0.305431,0.467938,cuda
sample_022,diningtable,moderate,0,sam_oracle_best_prompt,0.380103,0.550833,cuda
sample_022,diningtable,moderate,1,center_color,0.578173,0.732712,cpu
sample_022,diningtable,moderate,1,robust_superpixel,0.651709,0.789133,cpu
sample_022,diningtable,moderate,1,repaired_superpixel,0.644882,0.784108,cpu
sample_022,diningtable,moderate,1,sam_noisy_prompt,0.417982,0.589545,cuda
sample_022,diningtable,moderate,1,sam_repaired_prompt,0.384367,0.555296,cuda
sample_022,diningtable,moderate,1,sam_score_selected_prompt,0.417982,0.589545,cuda
sample_022,diningtable,moderate,1,sam_oracle_best_prompt,0.417982,0.589545,cuda
sample_023,horse,clean,0,center_color,0.386485,0.557503,cpu
sample_023,horse,clean,0,robust_superpixel,0.517178,0.681763,cpu
sample_023,horse,clean,0,repaired_superpixel,0.510182,0.675656,cpu
sample_023,horse,clean,0,sam_noisy_prompt,0.811760,0.896101,cuda
sample_023,horse,clean,0,sam_repaired_prompt,0.818262,0.900049,cuda
sample_023,horse,clean,0,sam_score_selected_prompt,0.811760,0.896101,cuda
sample_023,horse,clean,0,sam_oracle_best_prompt,0.818262,0.900049,cuda
sample_023,horse,mild,0,center_color,0.429475,0.600885,cpu
sample_023,horse,mild,0,robust_superpixel,0.453305,0.623826,cpu
sample_023,horse,mild,0,repaired_superpixel,0.493454,0.660823,cpu
sample_023,horse,mild,0,sam_noisy_prompt,0.784264,0.879090,cuda
sample_023,horse,mild,0,sam_repaired_prompt,0.802273,0.890290,cuda
sample_023,horse,mild,0,sam_score_selected_prompt,0.802273,0.890290,cuda
sample_023,horse,mild,0,sam_oracle_best_prompt,0.802273,0.890290,cuda
sample_023,horse,mild,1,center_color,0.442471,0.613490,cpu
sample_023,horse,mild,1,robust_superpixel,0.448796,0.619543,cpu
sample_023,horse,mild,1,repaired_superpixel,0.459357,0.629534,cpu
sample_023,horse,mild,1,sam_noisy_prompt,0.674372,0.805522,cuda
sample_023,horse,mild,1,sam_repaired_prompt,0.576654,0.731491,cuda
sample_023,horse,mild,1,sam_score_selected_prompt,0.674372,0.805522,cuda
sample_023,horse,mild,1,sam_oracle_best_prompt,0.674372,0.805522,cuda
sample_023,horse,moderate,0,center_color,0.375884,0.546389,cpu
sample_023,horse,moderate,0,robust_superpixel,0.566827,0.723535,cpu
sample_023,horse,moderate,0,repaired_superpixel,0.574289,0.729585,cpu
sample_023,horse,moderate,0,sam_noisy_prompt,0.727403,0.842193,cuda
sample_023,horse,moderate,0,sam_repaired_prompt,0.772729,0.871796,cuda
sample_023,horse,moderate,0,sam_score_selected_prompt,0.772729,0.871796,cuda
sample_023,horse,moderate,0,sam_oracle_best_prompt,0.772729,0.871796,cuda
sample_023,horse,moderate,1,center_color,0.206765,0.342676,cpu
sample_023,horse,moderate,1,robust_superpixel,0.462111,0.632114,cpu
sample_023,horse,moderate,1,repaired_superpixel,0.370645,0.540833,cpu
sample_023,horse,moderate,1,sam_noisy_prompt,0.460497,0.630604,cuda
sample_023,horse,moderate,1,sam_repaired_prompt,0.406261,0.577789,cuda
sample_023,horse,moderate,1,sam_score_selected_prompt,0.460497,0.630604,cuda
sample_023,horse,moderate,1,sam_oracle_best_prompt,0.460497,0.630604,cuda
sample_024,horse,clean,0,center_color,0.221775,0.363037,cpu
sample_024,horse,clean,0,robust_superpixel,0.609444,0.757335,cpu
sample_024,horse,clean,0,repaired_superpixel,0.417347,0.588913,cpu
sample_024,horse,clean,0,sam_noisy_prompt,0.880965,0.936716,cuda
sample_024,horse,clean,0,sam_repaired_prompt,0.886010,0.939560,cuda
sample_024,horse,clean,0,sam_score_selected_prompt,0.880965,0.936716,cuda
sample_024,horse,clean,0,sam_oracle_best_prompt,0.886010,0.939560,cuda
sample_024,horse,mild,0,center_color,0.061293,0.115505,cpu
sample_024,horse,mild,0,robust_superpixel,0.511007,0.676380,cpu
sample_024,horse,mild,0,repaired_superpixel,0.506485,0.672407,cpu
sample_024,horse,mild,0,sam_noisy_prompt,0.859001,0.924154,cuda
sample_024,horse,mild,0,sam_repaired_prompt,0.500497,0.667109,cuda
sample_024,horse,mild,0,sam_score_selected_prompt,0.859001,0.924154,cuda
sample_024,horse,mild,0,sam_oracle_best_prompt,0.859001,0.924154,cuda
sample_024,horse,mild,1,center_color,0.275145,0.431551,cpu
sample_024,horse,mild,1,robust_superpixel,0.438869,0.610020,cpu
sample_024,horse,mild,1,repaired_superpixel,0.425480,0.596963,cpu
sample_024,horse,mild,1,sam_noisy_prompt,0.850514,0.919219,cuda
sample_024,horse,mild,1,sam_repaired_prompt,0.686093,0.813826,cuda
sample_024,horse,mild,1,sam_score_selected_prompt,0.850514,0.919219,cuda
sample_024,horse,mild,1,sam_oracle_best_prompt,0.850514,0.919219,cuda
sample_024,horse,moderate,0,center_color,0.099723,0.181360,cpu
sample_024,horse,moderate,0,robust_superpixel,0.340274,0.507768,cpu
sample_024,horse,moderate,0,repaired_superpixel,0.457668,0.627945,cpu
sample_024,horse,moderate,0,sam_noisy_prompt,0.503247,0.669547,cuda
sample_024,horse,moderate,0,sam_repaired_prompt,0.498961,0.665742,cuda
sample_024,horse,moderate,0,sam_score_selected_prompt,0.498961,0.665742,cuda
sample_024,horse,moderate,0,sam_oracle_best_prompt,0.503247,0.669547,cuda
sample_024,horse,moderate,1,center_color,0.111563,0.200732,cpu
sample_024,horse,moderate,1,robust_superpixel,0.242922,0.390888,cpu
sample_024,horse,moderate,1,repaired_superpixel,0.206188,0.341883,cpu
sample_024,horse,moderate,1,sam_noisy_prompt,0.488351,0.656231,cuda
sample_024,horse,moderate,1,sam_repaired_prompt,0.479902,0.648559,cuda
sample_024,horse,moderate,1,sam_score_selected_prompt,0.488351,0.656231,cuda
sample_024,horse,moderate,1,sam_oracle_best_prompt,0.488351,0.656231,cuda
sample_025,sofa,clean,0,center_color,0.538492,0.700026,cpu
sample_025,sofa,clean,0,robust_superpixel,0.582629,0.736280,cpu
sample_025,sofa,clean,0,repaired_superpixel,0.572845,0.728419,cpu
sample_025,sofa,clean,0,sam_noisy_prompt,0.765448,0.867143,cuda
sample_025,sofa,clean,0,sam_repaired_prompt,0.790939,0.883267,cuda
sample_025,sofa,clean,0,sam_score_selected_prompt,0.790939,0.883267,cuda
sample_025,sofa,clean,0,sam_oracle_best_prompt,0.790939,0.883267,cuda
sample_025,sofa,mild,0,center_color,0.039551,0.076092,cpu
sample_025,sofa,mild,0,robust_superpixel,0.298660,0.459951,cpu
sample_025,sofa,mild,0,repaired_superpixel,0.420115,0.591663,cpu
sample_025,sofa,mild,0,sam_noisy_prompt,0.726999,0.841922,cuda
sample_025,sofa,mild,0,sam_repaired_prompt,0.505829,0.671828,cuda
sample_025,sofa,mild,0,sam_score_selected_prompt,0.505829,0.671828,cuda
sample_025,sofa,mild,0,sam_oracle_best_prompt,0.726999,0.841922,cuda
sample_025,sofa,mild,1,center_color,0.039678,0.076328,cpu
sample_025,sofa,mild,1,robust_superpixel,0.397527,0.568900,cpu
sample_025,sofa,mild,1,repaired_superpixel,0.283952,0.442309,cpu
sample_025,sofa,mild,1,sam_noisy_prompt,0.814547,0.897796,cuda
sample_025,sofa,mild,1,sam_repaired_prompt,0.573147,0.728663,cuda
sample_025,sofa,mild,1,sam_score_selected_prompt,0.814547,0.897796,cuda
sample_025,sofa,mild,1,sam_oracle_best_prompt,0.814547,0.897796,cuda
sample_025,sofa,moderate,0,center_color,0.408912,0.580465,cpu
sample_025,sofa,moderate,0,robust_superpixel,0.408912,0.580465,cpu
sample_025,sofa,moderate,0,repaired_superpixel,0.344510,0.512470,cpu
sample_025,sofa,moderate,0,sam_noisy_prompt,0.595347,0.746354,cuda
sample_025,sofa,moderate,0,sam_repaired_prompt,0.314972,0.479055,cuda
sample_025,sofa,moderate,0,sam_score_selected_prompt,0.595347,0.746354,cuda
sample_025,sofa,moderate,0,sam_oracle_best_prompt,0.595347,0.746354,cuda
sample_025,sofa,moderate,1,center_color,0.557374,0.715787,cpu
sample_025,sofa,moderate,1,robust_superpixel,0.558069,0.716360,cpu
sample_025,sofa,moderate,1,repaired_superpixel,0.482718,0.651125,cpu
sample_025,sofa,moderate,1,sam_noisy_prompt,0.772443,0.871614,cuda
sample_025,sofa,moderate,1,sam_repaired_prompt,0.521230,0.685275,cuda
sample_025,sofa,moderate,1,sam_score_selected_prompt,0.521230,0.685275,cuda
sample_025,sofa,moderate,1,sam_oracle_best_prompt,0.772443,0.871614,cuda
sample_026,diningtable,clean,0,center_color,0.164876,0.283079,cpu
sample_026,diningtable,clean,0,robust_superpixel,0.192583,0.322968,cpu
sample_026,diningtable,clean,0,repaired_superpixel,0.001482,0.002959,cpu
sample_026,diningtable,clean,0,sam_noisy_prompt,0.514576,0.679498,cuda
sample_026,diningtable,clean,0,sam_repaired_prompt,0.401252,0.572705,cuda
sample_026,diningtable,clean,0,sam_score_selected_prompt,0.514576,0.679498,cuda
sample_026,diningtable,clean,0,sam_oracle_best_prompt,0.514576,0.679498,cuda
sample_026,diningtable,mild,0,center_color,0.186104,0.313807,cpu
sample_026,diningtable,mild,0,robust_superpixel,0.196529,0.328498,cpu
sample_026,diningtable,mild,0,repaired_superpixel,0.000000,0.000000,cpu
sample_026,diningtable,mild,0,sam_noisy_prompt,0.487589,0.655543,cuda
sample_026,diningtable,mild,0,sam_repaired_prompt,0.386192,0.557199,cuda
sample_026,diningtable,mild,0,sam_score_selected_prompt,0.386192,0.557199,cuda
sample_026,diningtable,mild,0,sam_oracle_best_prompt,0.487589,0.655543,cuda
sample_026,diningtable,mild,1,center_color,0.311251,0.474739,cpu
sample_026,diningtable,mild,1,robust_superpixel,0.290636,0.450376,cpu
sample_026,diningtable,mild,1,repaired_superpixel,0.175933,0.299223,cpu
sample_026,diningtable,mild,1,sam_noisy_prompt,0.439395,0.610527,cuda
sample_026,diningtable,mild,1,sam_repaired_prompt,0.217680,0.357532,cuda
sample_026,diningtable,mild,1,sam_score_selected_prompt,0.439395,0.610527,cuda
sample_026,diningtable,mild,1,sam_oracle_best_prompt,0.439395,0.610527,cuda
sample_026,diningtable,moderate,0,center_color,0.096129,0.175397,cpu
sample_026,diningtable,moderate,0,robust_superpixel,0.096606,0.176191,cpu
sample_026,diningtable,moderate,0,repaired_superpixel,0.104057,0.188499,cpu
sample_026,diningtable,moderate,0,sam_noisy_prompt,0.227256,0.370348,cuda
sample_026,diningtable,moderate,0,sam_repaired_prompt,0.000000,0.000000,cuda
sample_026,diningtable,moderate,0,sam_score_selected_prompt,0.000000,0.000000,cuda
sample_026,diningtable,moderate,0,sam_oracle_best_prompt,0.227256,0.370348,cuda
sample_026,diningtable,moderate,1,center_color,0.179863,0.304888,cpu
sample_026,diningtable,moderate,1,robust_superpixel,0.158962,0.274318,cpu
sample_026,diningtable,moderate,1,repaired_superpixel,0.161746,0.278453,cpu
sample_026,diningtable,moderate,1,sam_noisy_prompt,0.429697,0.601102,cuda
sample_026,diningtable,moderate,1,sam_repaired_prompt,0.000000,0.000000,cuda
sample_026,diningtable,moderate,1,sam_score_selected_prompt,0.429697,0.601102,cuda
sample_026,diningtable,moderate,1,sam_oracle_best_prompt,0.429697,0.601102,cuda
sample_027,boat,clean,0,center_color,0.806858,0.893106,cpu
sample_027,boat,clean,0,robust_superpixel,0.851095,0.919558,cpu
sample_027,boat,clean,0,repaired_superpixel,0.675470,0.806305,cpu
sample_027,boat,clean,0,sam_noisy_prompt,0.893100,0.943532,cuda
sample_027,boat,clean,0,sam_repaired_prompt,0.856636,0.922783,cuda
sample_027,boat,clean,0,sam_score_selected_prompt,0.856636,0.922783,cuda
sample_027,boat,clean,0,sam_oracle_best_prompt,0.893100,0.943532,cuda
sample_027,boat,mild,0,center_color,0.718995,0.836530,cpu
sample_027,boat,mild,0,robust_superpixel,0.770550,0.870407,cpu
sample_027,boat,mild,0,repaired_superpixel,0.585353,0.738451,cpu
sample_027,boat,mild,0,sam_noisy_prompt,0.902355,0.948672,cuda
sample_027,boat,mild,0,sam_repaired_prompt,0.856636,0.922783,cuda
sample_027,boat,mild,0,sam_score_selected_prompt,0.856636,0.922783,cuda
sample_027,boat,mild,0,sam_oracle_best_prompt,0.902355,0.948672,cuda
sample_027,boat,mild,1,center_color,0.041623,0.079919,cpu
sample_027,boat,mild,1,robust_superpixel,0.036552,0.070525,cpu
sample_027,boat,mild,1,repaired_superpixel,0.011604,0.022941,cpu
sample_027,boat,mild,1,sam_noisy_prompt,0.071111,0.132780,cuda
sample_027,boat,mild,1,sam_repaired_prompt,0.000000,0.000000,cuda
sample_027,boat,mild,1,sam_score_selected_prompt,0.000000,0.000000,cuda
sample_027,boat,mild,1,sam_oracle_best_prompt,0.071111,0.132780,cuda
sample_027,boat,moderate,0,center_color,0.036874,0.071125,cpu
sample_027,boat,moderate,0,robust_superpixel,0.036874,0.071125,cpu
sample_027,boat,moderate,0,repaired_superpixel,0.036793,0.070975,cpu
sample_027,boat,moderate,0,sam_noisy_prompt,0.885167,0.939086,cuda
sample_027,boat,moderate,0,sam_repaired_prompt,0.000000,0.000000,cuda
sample_027,boat,moderate,0,sam_score_selected_prompt,0.000000,0.000000,cuda
sample_027,boat,moderate,0,sam_oracle_best_prompt,0.885167,0.939086,cuda
sample_027,boat,moderate,1,center_color,0.420389,0.591935,cpu
sample_027,boat,moderate,1,robust_superpixel,0.420389,0.591935,cpu
sample_027,boat,moderate,1,repaired_superpixel,0.277866,0.434890,cpu
sample_027,boat,moderate,1,sam_noisy_prompt,0.889639,0.941597,cuda
sample_027,boat,moderate,1,sam_repaired_prompt,0.786453,0.880463,cuda
sample_027,boat,moderate,1,sam_score_selected_prompt,0.889639,0.941597,cuda
sample_027,boat,moderate,1,sam_oracle_best_prompt,0.889639,0.941597,cuda
sample_028,diningtable,clean,0,center_color,0.848931,0.918294,cpu
sample_028,diningtable,clean,0,robust_superpixel,0.900095,0.947421,cpu
sample_028,diningtable,clean,0,repaired_superpixel,0.900259,0.947512,cpu
sample_028,diningtable,clean,0,sam_noisy_prompt,0.947105,0.972834,cuda
sample_028,diningtable,clean,0,sam_repaired_prompt,0.945091,0.971770,cuda
sample_028,diningtable,clean,0,sam_score_selected_prompt,0.945091,0.971770,cuda
sample_028,diningtable,clean,0,sam_oracle_best_prompt,0.947105,0.972834,cuda
sample_028,diningtable,mild,0,center_color,0.752925,0.859050,cpu
sample_028,diningtable,mild,0,robust_superpixel,0.782393,0.877913,cpu
sample_028,diningtable,mild,0,repaired_superpixel,0.802305,0.890310,cpu
sample_028,diningtable,mild,0,sam_noisy_prompt,0.923453,0.960203,cuda
sample_028,diningtable,mild,0,sam_repaired_prompt,0.926509,0.961853,cuda
sample_028,diningtable,mild,0,sam_score_selected_prompt,0.923453,0.960203,cuda
sample_028,diningtable,mild,0,sam_oracle_best_prompt,0.926509,0.961853,cuda
sample_028,diningtable,mild,1,center_color,0.791463,0.883594,cpu
sample_028,diningtable,mild,1,robust_superpixel,0.878253,0.935181,cpu
sample_028,diningtable,mild,1,repaired_superpixel,0.872717,0.932033,cpu
sample_028,diningtable,mild,1,sam_noisy_prompt,0.956519,0.977777,cuda
sample_028,diningtable,mild,1,sam_repaired_prompt,0.956437,0.977733,cuda
sample_028,diningtable,mild,1,sam_score_selected_prompt,0.956437,0.977733,cuda
sample_028,diningtable,mild,1,sam_oracle_best_prompt,0.956519,0.977777,cuda
sample_028,diningtable,moderate,0,center_color,0.714964,0.833795,cpu
sample_028,diningtable,moderate,0,robust_superpixel,0.634166,0.776134,cpu
sample_028,diningtable,moderate,0,repaired_superpixel,0.645353,0.784455,cpu
sample_028,diningtable,moderate,0,sam_noisy_prompt,0.822991,0.902902,cuda
sample_028,diningtable,moderate,0,sam_repaired_prompt,0.714282,0.833331,cuda
sample_028,diningtable,moderate,0,sam_score_selected_prompt,0.714282,0.833331,cuda
sample_028,diningtable,moderate,0,sam_oracle_best_prompt,0.822991,0.902902,cuda
sample_028,diningtable,moderate,1,center_color,0.765905,0.867436,cpu
sample_028,diningtable,moderate,1,robust_superpixel,0.778979,0.875760,cpu
sample_028,diningtable,moderate,1,repaired_superpixel,0.784163,0.879026,cpu
sample_028,diningtable,moderate,1,sam_noisy_prompt,0.934821,0.966313,cuda
sample_028,diningtable,moderate,1,sam_repaired_prompt,0.934145,0.965951,cuda
sample_028,diningtable,moderate,1,sam_score_selected_prompt,0.934821,0.966313,cuda
sample_028,diningtable,moderate,1,sam_oracle_best_prompt,0.934821,0.966313,cuda
sample_029,boat,clean,0,center_color,0.883212,0.937984,cpu
sample_029,boat,clean,0,robust_superpixel,0.883212,0.937984,cpu
sample_029,boat,clean,0,repaired_superpixel,0.844444,0.915663,cpu
sample_029,boat,clean,0,sam_noisy_prompt,0.736170,0.848039,cuda
sample_029,boat,clean,0,sam_repaired_prompt,0.746204,0.854658,cuda
sample_029,boat,clean,0,sam_score_selected_prompt,0.746204,0.854658,cuda
sample_029,boat,clean,0,sam_oracle_best_prompt,0.746204,0.854658,cuda
sample_029,boat,mild,0,center_color,0.734151,0.846698,cpu
sample_029,boat,mild,0,robust_superpixel,0.734151,0.846698,cpu
sample_029,boat,mild,0,repaired_superpixel,0.807256,0.893350,cpu
sample_029,boat,mild,0,sam_noisy_prompt,0.752137,0.858537,cuda
sample_029,boat,mild,0,sam_repaired_prompt,0.755365,0.860636,cuda
sample_029,boat,mild,0,sam_score_selected_prompt,0.752137,0.858537,cuda
sample_029,boat,mild,0,sam_oracle_best_prompt,0.755365,0.860636,cuda
sample_029,boat,mild,1,center_color,0.750511,0.857477,cpu
sample_029,boat,mild,1,robust_superpixel,0.750511,0.857477,cpu
sample_029,boat,mild,1,repaired_superpixel,0.757764,0.862191,cpu
sample_029,boat,mild,1,sam_noisy_prompt,0.735849,0.847826,cuda
sample_029,boat,mild,1,sam_repaired_prompt,0.737395,0.848851,cuda
sample_029,boat,mild,1,sam_score_selected_prompt,0.735849,0.847826,cuda
sample_029,boat,mild,1,sam_oracle_best_prompt,0.737395,0.848851,cuda
sample_029,boat,moderate,0,center_color,0.587336,0.740028,cpu
sample_029,boat,moderate,0,robust_superpixel,0.587336,0.740028,cpu
sample_029,boat,moderate,0,repaired_superpixel,0.630485,0.773371,cpu
sample_029,boat,moderate,0,sam_noisy_prompt,0.739785,0.850433,cuda
sample_029,boat,moderate,0,sam_repaired_prompt,0.750547,0.857500,cuda
sample_029,boat,moderate,0,sam_score_selected_prompt,0.739785,0.850433,cuda
sample_029,boat,moderate,0,sam_oracle_best_prompt,0.750547,0.857500,cuda
sample_029,boat,moderate,1,center_color,0.440389,0.611486,cpu
sample_029,boat,moderate,1,robust_superpixel,0.440389,0.611486,cpu
sample_029,boat,moderate,1,repaired_superpixel,0.443627,0.614601,cpu
sample_029,boat,moderate,1,sam_noisy_prompt,0.737069,0.848635,cuda
sample_029,boat,moderate,1,sam_repaired_prompt,0.733189,0.846058,cuda
sample_029,boat,moderate,1,sam_score_selected_prompt,0.733189,0.846058,cuda
sample_029,boat,moderate,1,sam_oracle_best_prompt,0.737069,0.848635,cuda
