sample_id,class_name,experiment,severity,condition,method,trial,iou,dice,sam_score,pred_pixels,target_pixels,device
sample_012,cow,noise_decomposition,mild,box_noise,sam_single_prompt,1,0.870304,0.930655,0.989478,83925,95757,cuda
sample_012,cow,noise_decomposition,mild,point_box_noise,sam_single_prompt,0,0.755822,0.860932,0.839029,76296,95757,cuda
sample_012,cow,noise_decomposition,mild,point_box_noise,sam_single_prompt,1,0.848919,0.918287,0.987929,81767,95757,cuda
sample_012,cow,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,0,0.755822,0.860932,0.839029,76296,95757,cuda
sample_012,cow,uncertainty_ensemble,mild,point_box_noise,sam_score_select,0,0.684152,0.812459,0.965990,69108,95757,cuda
sample_012,cow,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,0,0.684152,0.812459,0.870191,69108,95757,cuda
sample_012,cow,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,0,0.764309,0.866412,0.870191,76002,95757,cuda
sample_012,cow,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,0,0.933275,0.965486,0.956607,93093,95757,cuda
sample_012,cow,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,1,0.848919,0.918287,0.987929,81767,95757,cuda
sample_012,cow,uncertainty_ensemble,mild,point_box_noise,sam_score_select,1,0.839141,0.912536,0.997717,80830,95757,cuda
sample_012,cow,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,1,0.848919,0.918287,0.982283,81767,95757,cuda
sample_012,cow,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,1,0.861785,0.925762,0.982283,83006,95757,cuda
sample_012,cow,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,1,0.882499,0.937583,0.991068,85138,95757,cuda
sample_012,cow,noise_decomposition,moderate,point_noise,sam_single_prompt,0,0.946221,0.972368,0.987806,93260,95757,cuda
sample_012,cow,noise_decomposition,moderate,point_noise,sam_single_prompt,1,0.944203,0.971301,0.981376,92438,95757,cuda
sample_012,cow,noise_decomposition,moderate,box_noise,sam_single_prompt,0,0.001508,0.003011,0.904291,21153,95757,cuda
sample_012,cow,noise_decomposition,moderate,box_noise,sam_single_prompt,1,0.487602,0.655554,0.913836,46727,95757,cuda
sample_012,cow,noise_decomposition,moderate,point_box_noise,sam_single_prompt,0,0.624019,0.768487,0.884927,59798,95757,cuda
sample_012,cow,noise_decomposition,moderate,point_box_noise,sam_single_prompt,1,0.871669,0.931435,0.978522,88550,95757,cuda
sample_012,cow,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,0,0.624019,0.768487,0.884927,59798,95757,cuda
sample_012,cow,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,0,0.745406,0.854135,0.985924,71589,95757,cuda
sample_012,cow,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,0,0.745406,0.854135,0.900787,71589,95757,cuda
sample_012,cow,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,0,0.747934,0.855792,0.900787,71779,95757,cuda
sample_012,cow,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,0,0.790406,0.882935,0.983328,75968,95757,cuda
sample_012,cow,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,1,0.871669,0.931435,0.978522,88550,95757,cuda
sample_012,cow,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,1,0.887301,0.940286,0.996742,86209,95757,cuda
sample_012,cow,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,1,0.887301,0.940286,0.973086,86209,95757,cuda
sample_012,cow,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,1,0.875543,0.933642,0.973086,87371,95757,cuda
sample_012,cow,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,1,0.895873,0.945077,0.947589,98697,95757,cuda
sample_013,boat,modality,clean,point_only,sam_vit_b,0,0.410968,0.582534,0.657883,6688,5404,cuda
sample_013,boat,modality,clean,box_only,sam_vit_b,0,0.883251,0.938006,0.851633,5210,5404,cuda
sample_013,boat,modality,clean,point_box,sam_vit_b,0,0.869950,0.930453,0.894927,5150,5404,cuda
sample_013,boat,noise_decomposition,clean,clean,sam_single_prompt,0,0.869950,0.930453,0.894927,5150,5404,cuda
sample_013,boat,noise_decomposition,mild,point_noise,sam_single_prompt,0,0.870077,0.930525,0.890447,5089,5404,cuda
sample_013,boat,noise_decomposition,mild,point_noise,sam_single_prompt,1,0.870308,0.930657,0.893551,5109,5404,cuda
sample_013,boat,noise_decomposition,mild,box_noise,sam_single_prompt,0,0.817319,0.899478,0.915476,5131,5404,cuda
sample_013,boat,noise_decomposition,mild,box_noise,sam_single_prompt,1,0.788260,0.881595,0.884537,4680,5404,cuda
sample_013,boat,noise_decomposition,mild,point_box_noise,sam_single_prompt,0,0.630515,0.773394,0.900955,5646,5404,cuda
sample_013,boat,noise_decomposition,mild,point_box_noise,sam_single_prompt,1,0.839358,0.912664,0.921887,5485,5404,cuda
sample_013,boat,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,0,0.630515,0.773394,0.900955,5646,5404,cuda
sample_013,boat,uncertainty_ensemble,mild,point_box_noise,sam_score_select,0,0.618421,0.764228,0.911883,5420,5404,cuda
sample_013,boat,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,0,0.630515,0.773394,0.900449,5646,5404,cuda
sample_013,boat,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,0,0.661096,0.795976,0.900449,5928,5404,cuda
sample_013,boat,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,0,0.723173,0.839350,0.897182,6479,5404,cuda
sample_013,boat,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,1,0.839358,0.912664,0.921887,5485,5404,cuda
sample_013,boat,uncertainty_ensemble,mild,point_box_noise,sam_score_select,1,0.831327,0.907896,0.935936,5551,5404,cuda
sample_013,boat,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,1,0.883322,0.938046,0.912444,5233,5404,cuda
sample_013,boat,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,1,0.846965,0.917142,0.912444,5458,5404,cuda
sample_013,boat,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,1,0.883322,0.938046,0.904853,5233,5404,cuda
sample_013,boat,noise_decomposition,moderate,point_noise,sam_single_prompt,0,0.876235,0.934035,0.890947,5041,5404,cuda
sample_013,boat,noise_decomposition,moderate,point_noise,sam_single_prompt,1,0.870077,0.930525,0.890447,5089,5404,cuda
sample_013,boat,noise_decomposition,moderate,box_noise,sam_single_prompt,0,0.407454,0.578995,0.852449,2375,5404,cuda
sample_013,boat,noise_decomposition,moderate,box_noise,sam_single_prompt,1,0.534200,0.696389,0.926577,3568,5404,cuda
sample_013,boat,noise_decomposition,moderate,point_box_noise,sam_single_prompt,0,0.688882,0.815785,0.904201,5670,5404,cuda
sample_013,boat,noise_decomposition,moderate,point_box_noise,sam_single_prompt,1,0.800641,0.889284,0.916932,5832,5404,cuda
sample_013,boat,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,0,0.688882,0.815785,0.904201,5670,5404,cuda
sample_013,boat,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,0,0.875734,0.933751,0.923365,5132,5404,cuda
sample_013,boat,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,0,0.699816,0.823402,0.905855,5655,5404,cuda
sample_013,boat,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,0,0.708712,0.829528,0.905855,5677,5404,cuda
sample_013,boat,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,0,0.875734,0.933751,0.923365,5132,5404,cuda
sample_013,boat,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,1,0.800641,0.889284,0.916932,5832,5404,cuda
sample_013,boat,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,1,0.748219,0.855978,0.926447,6372,5404,cuda
sample_013,boat,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,1,0.800641,0.889284,0.908330,5832,5404,cuda
sample_013,boat,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,1,0.763354,0.865798,0.908330,6183,5404,cuda
sample_013,boat,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,1,0.834839,0.909986,0.870268,5361,5404,cuda
sample_014,tvmonitor,modality,clean,point_only,sam_vit_b,0,0.163969,0.281741,0.951325,6493,39599,cuda
sample_014,tvmonitor,modality,clean,box_only,sam_vit_b,0,0.969630,0.984581,0.992577,38745,39599,cuda
sample_014,tvmonitor,modality,clean,point_box,sam_vit_b,0,0.968858,0.984183,0.992097,38732,39599,cuda
sample_014,tvmonitor,noise_decomposition,clean,clean,sam_single_prompt,0,0.968858,0.984183,0.992097,38732,39599,cuda
sample_014,tvmonitor,noise_decomposition,mild,point_noise,sam_single_prompt,0,0.970412,0.984984,0.991296,38782,39599,cuda
sample_014,tvmonitor,noise_decomposition,mild,point_noise,sam_single_prompt,1,0.966703,0.983070,0.984498,38723,39599,cuda
sample_014,tvmonitor,noise_decomposition,mild,box_noise,sam_single_prompt,0,0.929217,0.963310,0.956600,37070,39599,cuda
sample_014,tvmonitor,noise_decomposition,mild,box_noise,sam_single_prompt,1,0.977171,0.988453,0.990946,39126,39599,cuda
sample_014,tvmonitor,noise_decomposition,mild,point_box_noise,sam_single_prompt,0,0.917479,0.956964,0.973921,36755,39599,cuda
sample_014,tvmonitor,noise_decomposition,mild,point_box_noise,sam_single_prompt,1,0.857960,0.923551,0.972838,34450,39599,cuda
sample_014,tvmonitor,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,0,0.917479,0.956964,0.973921,36755,39599,cuda
sample_014,tvmonitor,uncertainty_ensemble,mild,point_box_noise,sam_score_select,0,0.864909,0.927562,0.976707,34602,39599,cuda
sample_014,tvmonitor,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,0,0.917479,0.956964,0.973297,36755,39599,cuda
sample_014,tvmonitor,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,0,0.907664,0.951597,0.973297,36368,39599,cuda
sample_014,tvmonitor,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,0,0.938836,0.968453,0.968000,37652,39599,cuda
sample_014,tvmonitor,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,1,0.857960,0.923551,0.972838,34450,39599,cuda
sample_014,tvmonitor,uncertainty_ensemble,mild,point_box_noise,sam_score_select,1,0.959500,0.979332,0.986367,38491,39599,cuda
sample_014,tvmonitor,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,1,0.857960,0.923551,0.974498,34450,39599,cuda
sample_014,tvmonitor,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,1,0.858542,0.923887,0.974498,34423,39599,cuda
sample_014,tvmonitor,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,1,0.959500,0.979332,0.986367,38491,39599,cuda
sample_014,tvmonitor,noise_decomposition,moderate,point_noise,sam_single_prompt,0,0.966190,0.982804,0.981532,38677,39599,cuda
sample_014,tvmonitor,noise_decomposition,moderate,point_noise,sam_single_prompt,1,0.966564,0.982998,0.981122,38684,39599,cuda
sample_014,tvmonitor,noise_decomposition,moderate,box_noise,sam_single_prompt,0,0.949279,0.973980,0.984200,37879,39599,cuda
sample_014,tvmonitor,noise_decomposition,moderate,box_noise,sam_single_prompt,1,0.519195,0.683513,0.948256,36145,39599,cuda
sample_014,tvmonitor,noise_decomposition,moderate,point_box_noise,sam_single_prompt,0,0.418975,0.590532,0.888374,16591,39599,cuda
sample_014,tvmonitor,noise_decomposition,moderate,point_box_noise,sam_single_prompt,1,0.861190,0.925419,0.963134,40354,39599,cuda
sample_014,tvmonitor,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,0,0.418975,0.590532,0.888374,16591,39599,cuda
sample_014,tvmonitor,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,0,0.517109,0.681703,0.948572,20477,39599,cuda
sample_014,tvmonitor,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,0,0.418975,0.590532,0.918917,16591,39599,cuda
sample_014,tvmonitor,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,0,0.421551,0.593086,0.918917,16693,39599,cuda
sample_014,tvmonitor,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,0,0.518195,0.682646,0.939104,20520,39599,cuda
sample_014,tvmonitor,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,1,0.861190,0.925419,0.963134,40354,39599,cuda
sample_014,tvmonitor,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,1,0.976556,0.988139,0.979986,39736,39599,cuda
sample_014,tvmonitor,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,1,0.860666,0.925116,0.964656,39323,39599,cuda
sample_014,tvmonitor,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,1,0.887631,0.940471,0.964656,40429,39599,cuda
sample_014,tvmonitor,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,1,0.976556,0.988139,0.979986,39736,39599,cuda
sample_015,bicycle,modality,clean,point_only,sam_vit_b,0,0.583204,0.736739,0.965318,895,1141,cuda
sample_015,bicycle,modality,clean,box_only,sam_vit_b,0,0.449188,0.619917,0.811671,1982,1141,cuda
sample_015,bicycle,modality,clean,point_box,sam_vit_b,0,0.353896,0.522782,0.852728,2195,1141,cuda
sample_015,bicycle,noise_decomposition,clean,clean,sam_single_prompt,0,0.353896,0.522782,0.852728,2195,1141,cuda
sample_015,bicycle,noise_decomposition,mild,point_noise,sam_single_prompt,0,0.381089,0.551867,0.837939,2233,1141,cuda
sample_015,bicycle,noise_decomposition,mild,point_noise,sam_single_prompt,1,0.354015,0.522911,0.853390,2198,1141,cuda
sample_015,bicycle,noise_decomposition,mild,box_noise,sam_single_prompt,0,0.379602,0.550307,0.808986,1632,1141,cuda
sample_015,bicycle,noise_decomposition,mild,box_noise,sam_single_prompt,1,0.366457,0.536361,0.832100,2118,1141,cuda
sample_015,bicycle,noise_decomposition,mild,point_box_noise,sam_single_prompt,0,0.549711,0.709437,0.790152,1275,1141,cuda
sample_015,bicycle,noise_decomposition,mild,point_box_noise,sam_single_prompt,1,0.260347,0.413136,0.813401,2635,1141,cuda
sample_015,bicycle,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,0,0.549711,0.709437,0.790152,1275,1141,cuda
sample_015,bicycle,uncertainty_ensemble,mild,point_box_noise,sam_score_select,0,0.378400,0.549042,0.824285,2356,1141,cuda
sample_015,bicycle,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,0,0.245796,0.394601,0.801462,2934,1141,cuda
sample_015,bicycle,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,0,0.270924,0.426341,0.801462,2959,1141,cuda
sample_015,bicycle,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,0,0.573539,0.728980,0.778353,1309,1141,cuda
sample_015,bicycle,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,1,0.260347,0.413136,0.813401,2635,1141,cuda
sample_015,bicycle,uncertainty_ensemble,mild,point_box_noise,sam_score_select,1,0.364653,0.534426,0.870319,1909,1141,cuda
sample_015,bicycle,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,1,0.364653,0.534426,0.846139,1909,1141,cuda
sample_015,bicycle,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,1,0.351142,0.519770,0.846139,1818,1141,cuda
sample_015,bicycle,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,1,0.512542,0.677723,0.853215,1090,1141,cuda
sample_015,bicycle,noise_decomposition,moderate,point_noise,sam_single_prompt,0,0.359192,0.528537,0.852688,2223,1141,cuda
sample_015,bicycle,noise_decomposition,moderate,point_noise,sam_single_prompt,1,0.403939,0.575437,0.836772,2352,1141,cuda
sample_015,bicycle,noise_decomposition,moderate,box_noise,sam_single_prompt,0,0.417910,0.589474,0.913873,1424,1141,cuda
sample_015,bicycle,noise_decomposition,moderate,box_noise,sam_single_prompt,1,0.365918,0.535783,0.776501,1961,1141,cuda
sample_015,bicycle,noise_decomposition,moderate,point_box_noise,sam_single_prompt,0,0.424474,0.595973,0.810698,1839,1141,cuda
sample_015,bicycle,noise_decomposition,moderate,point_box_noise,sam_single_prompt,1,0.447411,0.618222,0.809791,1570,1141,cuda
sample_015,bicycle,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,0,0.424474,0.595973,0.810698,1839,1141,cuda
sample_015,bicycle,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,0,0.399614,0.571034,0.859480,2484,1141,cuda
sample_015,bicycle,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,0,0.407355,0.578894,0.815603,1844,1141,cuda
sample_015,bicycle,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,0,0.404697,0.576206,0.815603,1969,1141,cuda
sample_015,bicycle,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,0,0.424474,0.595973,0.810698,1839,1141,cuda
sample_015,bicycle,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,1,0.447411,0.618222,0.809791,1570,1141,cuda
sample_015,bicycle,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,1,0.570890,0.726836,0.902294,942,1141,cuda
sample_015,bicycle,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,1,0.443812,0.614778,0.808277,1904,1141,cuda
sample_015,bicycle,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,1,0.434948,0.606221,0.808277,1881,1141,cuda
sample_015,bicycle,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,1,0.570890,0.726836,0.902294,942,1141,cuda
sample_016,train,modality,clean,point_only,sam_vit_b,0,0.044317,0.084872,0.920981,1255,28319,cuda
sample_016,train,modality,clean,box_only,sam_vit_b,0,0.911532,0.953719,0.987012,28702,28319,cuda
sample_016,train,modality,clean,point_box,sam_vit_b,0,0.923382,0.960165,0.986013,27963,28319,cuda
sample_016,train,noise_decomposition,clean,clean,sam_single_prompt,0,0.923382,0.960165,0.986013,27963,28319,cuda
sample_016,train,noise_decomposition,mild,point_noise,sam_single_prompt,0,0.915759,0.956027,0.985562,28330,28319,cuda
sample_016,train,noise_decomposition,mild,point_noise,sam_single_prompt,1,0.920336,0.958516,0.982434,28377,28319,cuda
sample_016,train,noise_decomposition,mild,box_noise,sam_single_prompt,0,0.920071,0.958372,0.976166,27100,28319,cuda
sample_016,train,noise_decomposition,mild,box_noise,sam_single_prompt,1,0.909754,0.952745,0.983866,26680,28319,cuda
sample_016,train,noise_decomposition,mild,point_box_noise,sam_single_prompt,0,0.883908,0.938377,0.978248,26141,28319,cuda
sample_016,train,noise_decomposition,mild,point_box_noise,sam_single_prompt,1,0.887580,0.940442,0.977107,26015,28319,cuda
sample_016,train,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,0,0.883908,0.938377,0.978248,26141,28319,cuda
sample_016,train,uncertainty_ensemble,mild,point_box_noise,sam_score_select,0,0.899632,0.947164,0.983954,27382,28319,cuda
sample_016,train,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,0,0.883908,0.938377,0.977506,26141,28319,cuda
sample_016,train,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,0,0.898907,0.946763,0.977506,26586,28319,cuda
sample_016,train,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,0,0.919839,0.958246,0.979489,27053,28319,cuda
sample_016,train,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,1,0.887580,0.940442,0.977107,26015,28319,cuda
sample_016,train,uncertainty_ensemble,mild,point_box_noise,sam_score_select,1,0.916383,0.956367,0.994323,26892,28319,cuda
sample_016,train,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,1,0.887580,0.940442,0.980056,26015,28319,cuda
sample_016,train,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,1,0.894110,0.944095,0.980056,26220,28319,cuda
sample_016,train,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,1,0.916915,0.956657,0.987753,26915,28319,cuda
sample_016,train,noise_decomposition,moderate,point_noise,sam_single_prompt,0,0.921172,0.958969,0.983279,27931,28319,cuda
sample_016,train,noise_decomposition,moderate,point_noise,sam_single_prompt,1,0.922107,0.959475,0.986474,28091,28319,cuda
sample_016,train,noise_decomposition,moderate,box_noise,sam_single_prompt,0,0.778908,0.875715,0.955555,22757,28319,cuda
sample_016,train,noise_decomposition,moderate,box_noise,sam_single_prompt,1,0.915361,0.955810,0.987499,26807,28319,cuda
sample_016,train,noise_decomposition,moderate,point_box_noise,sam_single_prompt,0,0.803990,0.891346,0.957985,23497,28319,cuda
sample_016,train,noise_decomposition,moderate,point_box_noise,sam_single_prompt,1,0.825051,0.904140,0.911750,28608,28319,cuda
sample_016,train,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,0,0.803990,0.891346,0.957985,23497,28319,cuda
sample_016,train,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,0,0.825156,0.904203,0.982206,24167,28319,cuda
sample_016,train,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,0,0.803990,0.891346,0.957412,23497,28319,cuda
sample_016,train,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,0,0.803044,0.890765,0.957412,23450,28319,cuda
sample_016,train,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,0,0.845967,0.916557,0.970754,24747,28319,cuda
sample_016,train,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,1,0.825051,0.904140,0.911750,28608,28319,cuda
sample_016,train,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,1,0.875194,0.933444,0.988668,29557,28319,cuda
sample_016,train,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,1,0.824730,0.903947,0.946938,28098,28319,cuda
sample_016,train,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,1,0.843568,0.915147,0.946938,28933,28319,cuda
sample_016,train,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,1,0.875194,0.933444,0.988668,29557,28319,cuda
sample_017,train,modality,clean,point_only,sam_vit_b,0,0.041718,0.080095,0.986481,1517,36363,cuda
sample_017,train,modality,clean,box_only,sam_vit_b,0,0.952607,0.975728,0.988772,34708,36363,cuda
sample_017,train,modality,clean,point_box,sam_vit_b,0,0.939863,0.968999,0.992380,34184,36363,cuda
sample_017,train,noise_decomposition,clean,clean,sam_single_prompt,0,0.939863,0.968999,0.992380,34184,36363,cuda
sample_017,train,noise_decomposition,mild,point_noise,sam_single_prompt,0,0.945402,0.971935,0.987506,34401,36363,cuda
sample_017,train,noise_decomposition,mild,point_noise,sam_single_prompt,1,0.943688,0.971028,0.988559,34327,36363,cuda
sample_017,train,noise_decomposition,mild,box_noise,sam_single_prompt,0,0.935927,0.966903,0.972406,34037,36363,cuda
sample_017,train,noise_decomposition,mild,box_noise,sam_single_prompt,1,0.938256,0.968145,0.988050,34143,36363,cuda
sample_017,train,noise_decomposition,mild,point_box_noise,sam_single_prompt,0,0.931125,0.964335,0.988505,33901,36363,cuda
sample_017,train,noise_decomposition,mild,point_box_noise,sam_single_prompt,1,0.919157,0.957876,0.970403,33454,36363,cuda
sample_017,train,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,0,0.931125,0.964335,0.988505,33901,36363,cuda
sample_017,train,uncertainty_ensemble,mild,point_box_noise,sam_score_select,0,0.931125,0.964335,0.988505,33901,36363,cuda
sample_017,train,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,0,0.903441,0.949271,0.978709,32888,36363,cuda
sample_017,train,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,0,0.909386,0.952543,0.978709,33110,36363,cuda
sample_017,train,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,0,0.931125,0.964335,0.988505,33901,36363,cuda
sample_017,train,uncertainty_ensemble,mild,point_box_noise,sam_single_noisy,1,0.919157,0.957876,0.970403,33454,36363,cuda
sample_017,train,uncertainty_ensemble,mild,point_box_noise,sam_score_select,1,0.926106,0.961636,0.978504,33728,36363,cuda
sample_017,train,uncertainty_ensemble,mild,point_box_noise,sam_consistency_medoid,1,0.906326,0.950862,0.974335,32972,36363,cuda
sample_017,train,uncertainty_ensemble,mild,point_box_noise,sam_vote_consensus,1,0.916470,0.956414,0.974335,33339,36363,cuda
sample_017,train,uncertainty_ensemble,mild,point_box_noise,sam_oracle_best,1,0.926106,0.961636,0.978504,33728,36363,cuda
sample_017,train,noise_decomposition,moderate,point_noise,sam_single_prompt,0,0.949193,0.973934,0.988986,34535,36363,cuda
sample_017,train,noise_decomposition,moderate,point_noise,sam_single_prompt,1,0.952466,0.975654,0.989688,34656,36363,cuda
sample_017,train,noise_decomposition,moderate,box_noise,sam_single_prompt,0,0.690018,0.816581,0.955220,31667,36363,cuda
sample_017,train,noise_decomposition,moderate,box_noise,sam_single_prompt,1,0.649204,0.787294,0.873693,23607,36363,cuda
sample_017,train,noise_decomposition,moderate,point_box_noise,sam_single_prompt,0,0.567073,0.723735,0.941052,23869,36363,cuda
sample_017,train,noise_decomposition,moderate,point_box_noise,sam_single_prompt,1,0.908971,0.952315,0.956994,33114,36363,cuda
sample_017,train,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,0,0.567073,0.723735,0.941052,23869,36363,cuda
sample_017,train,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,0,0.452011,0.622600,0.956825,19628,36363,cuda
sample_017,train,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,0,0.567073,0.723735,0.924360,23869,36363,cuda
sample_017,train,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,0,0.545433,0.705865,0.924360,23215,36363,cuda
sample_017,train,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,0,0.641556,0.781644,0.947505,26612,36363,cuda
sample_017,train,uncertainty_ensemble,moderate,point_box_noise,sam_single_noisy,1,0.908971,0.952315,0.956994,33114,36363,cuda
sample_017,train,uncertainty_ensemble,moderate,point_box_noise,sam_score_select,1,0.948342,0.973486,0.984573,34506,36363,cuda
sample_017,train,uncertainty_ensemble,moderate,point_box_noise,sam_consistency_medoid,1,0.915189,0.955717,0.971349,33302,36363,cuda
sample_017,train,uncertainty_ensemble,moderate,point_box_noise,sam_vote_consensus,1,0.919942,0.958302,0.971349,33496,36363,cuda
sample_017,train,uncertainty_ensemble,moderate,point_box_noise,sam_oracle_best,1,0.948342,0.973486,0.984573,34506,36363,cuda
sample_018,sofa,modality,clean,point_only,sam_vit_b,0,0.148746,0.258971,0.946404,1842,12036,cuda
sample_018,sofa,modality,clean,box_only,sam_vit_b,0,0.887834,0.940585,0.939822,13227,12036,cuda
sample_018,sofa,modality,clean,point_box,sam_vit_b,0,0.894497,0.944311,0.940190,12888,12036,cuda
sample_018,sofa,noise_decomposition,clean,clean,sam_single_prompt,0,0.894497,0.944311,0.940190,12888,12036,cuda
sample_018,sofa,noise_decomposition,mild,point_noise,sam_single_prompt,0,0.897414,0.945934,0.944243,12693,12036,cuda
sample_018,sofa,noise_decomposition,mild,point_noise,sam_single_prompt,1,0.895554,0.944900,0.947962,12864,12036,cuda
sample_018,sofa,noise_decomposition,mild,box_noise,sam_single_prompt,0,0.606429,0.755002,0.875002,8605,12036,cuda
sample_018,sofa,noise_decomposition,mild,box_noise,sam_single_prompt,1,0.892317,0.943095,0.937034,13234,12036,cuda
sample_018,sofa,noise_decomposition,mild,point_box_noise,sam_single_prompt,0,0.896171,0.945243,0.935760,13020,12036,cuda
sample_018,sofa,noise_decomposition,mild,point_box_noise,sam_single_prompt,1,0.850339,0.919117,0.903862,11467,12036,cuda
